user_id,movie_id,rating,timestamp
587,610,2,977115841
587,3688,3,977035150
587,1147,5,976900321
587,471,4,976032008
587,1150,3,977114140
587,627,5,977416476
587,1300,2,976235765
587,1302,1,977114727
587,3846,4,976430999
587,2109,4,976031969
587,1307,2,975946673
587,1163,2,976431578
587,492,4,976032365
587,639,1,976032568
587,497,2,976429799
587,2116,3,977114500
587,1171,2,976032054
587,1175,4,976031933
587,1179,3,976432219
587,3861,2,982711597
587,2128,3,976839452
587,3868,3,975946631
587,1184,3,975946611
587,1185,3,978104931
587,1186,2,978105658
587,1189,5,976900276
587,2132,3,977113588
587,2133,2,976032415
587,2134,4,976032659
587,804,3,976208011
587,1193,4,975944740
587,1194,4,976032549
587,1196,3,976235639
587,663,1,976032312
587,1198,3,976235480
587,2140,3,976432085
587,2144,4,976032122
587,2145,3,976032534
587,3886,2,982711709
587,2150,4,977035088
587,1350,4,977115207
587,3893,3,975946873
587,2155,2,975946697
587,3897,4,993129141
587,1357,3,977114258
587,1358,4,976235659
587,3100,3,977115385
587,2300,4,975945589
587,2301,4,976032275
587,2302,3,975946775
587,1500,4,975946611
587,3105,3,977114462
587,2160,4,977115111
587,2165,3,977115303
587,830,1,976208027
587,2313,4,976899750
587,1513,2,975945340
587,2318,4,975945226
587,1517,5,975946922
587,3120,2,976207768
587,2324,4,976031920
587,3129,4,975946652
587,1380,2,976032635
587,2329,3,977114994
587,1387,4,976899736
587,2333,1,975945201
587,1393,2,976900177
587,1394,4,975988133
587,1395,2,975946726
587,3147,3,977115330
587,2352,3,977844762
587,2356,2,976207877
587,1558,1,976208238
587,3301,2,976430259
587,2502,4,975945303
587,1701,4,976032470
587,3160,1,977113727
587,1704,3,993130233
587,3167,5,977114994
587,3169,3,976899953
587,1565,2,977416450
587,3174,3,975945267
587,3177,2,976430839
587,3178,3,976032424
587,104,3,975946900
587,3179,1,975945021
587,3182,4,976742687
587,1729,3,977115385
587,1732,5,976032275
587,2394,2,975945318
587,2395,3,975945356
587,1594,5,976899919
587,1596,1,993556184
587,2541,4,975945093
587,3359,3,978105442
587,144,2,976430813
587,3500,1,976032365
587,2700,3,975945385
587,3504,3,975946463
587,2702,1,975945385
587,3362,4,976031857
587,2706,3,975944988
587,3363,3,993129215
587,156,3,976032383
587,2710,3,975945042
587,2712,2,975945160
587,2716,3,975945201
587,2572,3,975944988
587,300,2,977114410
587,305,2,976207699
587,1777,4,976207643
587,162,4,976899720
587,3524,3,975944761
587,3525,4,977035174
587,3526,3,976032036
587,1922,3,977519615
587,3527,2,977114640
587,1923,4,975946652
587,2580,5,975945201
587,3385,1,977035269
587,312,3,977034630
587,318,4,976899572
587,176,3,975944740
587,3535,3,975947098
587,2734,3,975945286
587,2735,3,976431200
587,3538,2,976900177
587,2736,2,976430079
587,3396,2,975946631
587,180,3,976032232
587,2599,4,993556151
587,187,3,975946775
587,3543,2,976429544
587,3544,4,976032491
587,2746,3,976032453
587,333,3,976207808
587,337,4,977114559
587,194,5,977114911
587,3551,4,976899981
587,3552,5,976032123
587,2750,5,976032232
587,2751,2,976032275
587,2752,2,976430398
587,3556,4,982711690
587,1954,4,977114944
587,1955,3,977114258
587,1956,4,976899919
587,25,3,977114430
587,348,4,975946755
587,29,3,976899531
587,3706,3,978105042
587,2908,1,975945067
587,1961,3,977114140
587,3566,1,975946900
587,1962,1,977114462
587,1963,5,976031839
587,1965,4,976429544
587,1968,5,976032008
587,352,1,975946900
587,32,4,977114013
587,356,3,976117222
587,357,2,975946545
587,36,3,976900013
587,358,3,993555777
587,39,3,975946580
587,2913,3,976899410
587,2915,3,975946559
587,2770,3,975945067
587,2918,4,975946498
587,2772,2,975945120
587,500,2,976207679
587,2774,2,976429883
587,3578,1,976742687
587,364,2,977115207
587,47,2,976235788
587,2926,3,976032123
587,1982,4,977114258
587,514,3,976032073
587,515,1,977113896
587,2788,4,975988189
587,370,3,976207991
587,372,2,976207852
587,52,4,976207552
587,3733,2,977113499
587,3735,3,976235765
587,3591,2,976032491
587,2791,5,975946580
587,2792,3,976430950
587,1054,2,976899890
587,2794,3,976430882
587,2795,3,975946900
587,1994,3,977114197
587,1057,2,976032568
587,1997,3,977114410
587,527,1,976235543
587,63,4,976208071
587,69,3,975946498
587,3741,3,978104801
587,1206,3,976235720
587,1060,3,976207451
587,537,4,976207970
587,70,2,976207618
587,539,1,976207768
587,73,4,977035498
587,2011,4,976429883
587,3751,2,979776371
587,2012,3,976207743
587,1210,3,978105477
587,1213,2,976235498
587,1219,4,976235749
587,1073,4,975946593
587,2959,1,975945160
587,1077,5,975946463
587,1078,5,975946580
587,1079,3,976031783
587,3760,4,976429847
587,1220,4,976429544
587,1224,3,977114376
587,1080,5,975988155
587,1228,3,976235580
587,2968,3,976432061
587,550,1,976431112
587,555,4,977114376
587,1089,5,976235605
587,1230,5,975988133
587,2973,5,975946442
587,2037,2,975945067
587,1090,2,977114197
587,1091,3,976430999
587,1093,2,975945120
587,1094,3,977115252
587,708,2,976032612
587,562,5,976032365
587,1097,3,976432085
587,1242,3,976235639
587,3785,3,976431022
587,1244,4,975946463
587,1245,2,976899932
587,1247,5,976899691
872,1249,4,975273524
872,1251,5,1011193174
872,3793,3,975273435
872,720,4,975341572
872,1256,5,975273028
872,2997,4,975341710
872,589,4,975273435
872,3005,3,975341728
872,1260,4,975273506
872,1266,3,1004109346
872,593,4,975273569
872,597,3,975272862
872,599,3,1004109308
872,3030,5,975273059
872,903,4,975273546
872,1293,3,1004109326
872,908,5,975272862
872,1449,4,1004109378
872,923,5,1040221940
872,924,3,975273546
872,780,4,975273694
872,2402,2,975684090
872,930,4,1007400501
872,3076,5,975273000
872,951,5,975273028
872,2289,5,975273098
872,3092,5,975273310
872,965,4,975273569
872,1653,3,1011193197
872,2600,3,975273658
872,3264,3,1004109502
872,3265,4,975273197
872,2628,4,1007400619
872,247,3,975273358
872,2664,3,975341450
872,3470,5,975273263
872,260,4,975273146
872,3624,4,975273435
872,3481,4,975273098
872,2683,3,975341710
872,2858,3,975341384
872,3819,3,975273059
872,1136,4,975273059
872,1148,4,975341572
872,480,4,975273472
872,647,3,1007400563
872,648,4,975683806
872,1196,4,975273171
872,1197,5,1004109308
872,1198,3,975273171
872,3893,3,975683878
872,3897,4,1007400501
872,2161,4,1004109502
872,837,4,975341513
872,1527,4,975273658
872,858,4,975273146
872,1544,3,975273472
872,3300,3,975273472
872,3160,3,975341412
872,3168,3,975273263
872,899,4,1040221940
872,3175,4,975273631
872,1573,4,975273658
872,1580,3,975273435
872,110,3,975273435
872,2384,4,975341528
872,3188,3,1007400501
872,2396,4,975273098
872,2700,4,975341585
872,2706,2,975341690
872,3365,3,1004109308
872,2571,4,975273631
872,1921,1,975273631
872,337,3,1007400563
872,198,3,975273676
872,1955,3,1004109363
872,1956,3,1004109363
872,3702,4,975273219
872,2905,5,975273146
872,2762,4,1011193174
872,3566,5,975683756
872,356,3,1004109417
872,34,4,975341500
872,2916,4,975272862
872,2770,3,975341728
872,3578,4,975273435
872,1037,3,975273694
872,367,4,975273378
872,57,2,1004109458
872,3594,3,975683806
872,3745,3,975683733
872,1204,5,975273263
872,3746,2,975273310
872,3751,4,975341384
872,3753,3,975683777
872,1212,4,975273506
872,3754,2,975341690
872,2019,5,975273146
872,1218,4,975273546
872,1073,2,975684152
872,548,2,975684120
872,1221,5,1007400476
872,3911,4,975683855
872,2976,2,975341748
872,1097,4,975273358
872,1240,4,975273569
872,2985,4,1004109394
1687,719,4,974710999
1687,574,4,974710258
1687,2054,4,974712689
1687,1259,5,974708101
1687,585,5,974710522
1687,586,5,974713667
1687,587,3,974710639
1687,1,5,974709686
1687,3,4,974708612
1687,3004,3,974711434
1687,5,4,974710999
1687,6,3,974713180
1687,2060,3,974711434
1687,1405,3,974710522
1687,3948,5,974709174
1687,2064,3,974712348
1687,1266,1,974714240
1687,594,5,974713399
1687,597,4,974710602
1687,1410,3,974712170
1687,2072,3,974707687
1687,1270,5,974712348
1687,743,3,974711956
1687,1278,4,974712955
1687,1425,3,974710522
1687,1285,4,974712413
1687,2088,3,974712847
1687,3033,4,974712589
1687,3039,4,974712491
1687,1292,2,974712955
1687,1439,3,974711434
1687,1294,5,974712997
1687,762,4,974711856
1687,908,5,974707743
1687,1297,5,974712524
1687,765,2,974711762
1687,3040,4,974713030
1687,3041,2,974712908
1687,3042,1,974712908
1687,3043,2,974710909
1687,2241,5,974712778
1687,2243,5,974712413
1687,2245,3,974712589
1687,3048,4,974712847
1687,2248,4,974712348
1687,2249,2,974710909
1687,1449,4,974709868
1687,919,5,974713399
1687,3052,4,974709808
1687,2255,3,974712746
1687,1453,3,974711041
1687,1454,1,974711282
1687,1456,5,974709506
1687,2259,4,974712815
1687,1457,4,974710999
1687,784,3,974711282
1687,785,5,974710189
1687,788,4,974711282
1687,3200,4,974713061
1687,2405,4,974712689
1687,3208,2,974707743
1687,2406,5,974712524
1687,2407,4,974712589
1687,2261,3,974712589
1687,2408,3,974712883
1687,2262,5,974712661
1687,1460,1,974711470
1687,1461,3,974711434
1687,3210,5,974712451
1687,2413,3,974712778
1687,1612,5,974711205
1687,2416,3,974712630
1687,1614,5,974710565
1687,1617,5,974713153
1687,1474,4,974711537
1687,1476,2,974709993
1687,2423,4,974712524
1687,2282,5,974710081
1687,3087,2,974712630
1687,2286,1,974712908
1687,1485,4,974710349
1687,2431,4,974711662
1687,2296,2,974711988
1687,3099,3,974713061
1687,3244,4,974713061
1687,1641,5,974709940
1687,3247,5,974710724
1687,3248,4,974711988
1687,2456,1,974708612
1687,2457,4,974712713
1687,2606,2,974710841
1687,3409,4,974708407
1687,3263,4,974710909
1687,2607,5,974713913
1687,1805,5,974713208
1687,2463,5,974712491
1687,1663,4,974712413
1687,2468,3,974712816
1687,2469,4,974712630
1687,2470,4,974712630
1687,2471,3,974712847
1687,1816,3,974710955
1687,2473,4,974712847
1687,1673,5,974708226
1687,203,5,974711348
1687,2478,1,974712778
1687,3421,4,974712998
1687,3422,3,974712491
1687,3424,3,974712348
1687,1824,3,974707743
1687,2629,3,974711578
1687,2485,3,974711168
1687,1689,4,974710652
1687,1837,5,974711956
1687,2498,1,974712106
1687,3448,3,974712555
1687,3450,4,974710565
1687,2657,5,974713030
1687,248,4,974711086
1687,2804,5,974709545
1687,1866,4,974710999
1687,3614,3,974710403
1687,3619,5,974712661
1687,3624,3,974708282
1687,3484,4,974708808
1687,410,3,974710803
1687,1883,3,974710081
1687,1885,5,974709898
1687,415,3,974711662
1687,1888,3,974711086
1687,419,3,974712170
1687,276,4,974712170
1687,2836,3,974710436
1687,2694,3,974711086
1687,1894,2,974711470
1687,1895,4,974710046
1687,2699,4,974710436
1687,429,1,974711720
1687,432,3,974712060
1687,435,1,974711762
1687,438,4,974711720
1687,2858,5,974708101
1687,440,5,974709993
1687,444,2,974711762
1687,445,3,974710724
1687,3809,4,974710081
1687,1125,2,974713029
1687,1126,1,974711956
1687,2867,2,974712630
1687,3671,5,974713061
1687,1135,4,974712689
1687,1136,4,974709586
1687,608,5,974713153
1687,466,3,974711168
1687,3825,5,974714211
1687,611,1,974708724
1687,612,2,974711282
1687,3688,5,974712713
1687,3689,4,974712847
1687,2888,5,974712026
1687,473,4,974711662
1687,476,4,974710189
1687,3836,4,974712998
1687,3690,4,974712883
1687,3691,4,974712883
1687,3693,1,974712630
1687,3694,1,974712713
1687,485,2,974711662
1687,489,3,974711956
1687,2100,3,974712555
1687,2109,3,974713061
1687,637,2,974711086
1687,639,2,974710724
1687,1179,3,974713208
1687,3863,3,974707896
1687,2124,3,974710220
1687,3868,5,974712413
1687,3869,4,974710803
1687,656,4,974712060
1687,2133,4,974712589
1687,2134,4,974712746
1687,800,5,974713667
1687,804,4,974708563
1687,1194,2,974713092
1687,662,4,974707687
1687,663,3,974710258
1687,1197,2,974712309
1687,3882,4,974707896
1687,2144,4,974712451
1687,3884,4,974709411
1687,2145,3,974712630
1687,2146,5,974713514
1687,673,4,974711762
1687,2150,4,974712451
1687,2155,4,974710436
1687,3896,3,974707896
1687,3897,5,974707896
1687,1358,5,974713696
1687,1359,3,974711856
1687,829,1,974711856
1687,2301,4,974712555
1687,2302,4,974710305
1687,1500,3,974713208
1687,1503,2,974712207
1687,2163,1,974712815
1687,830,3,974711041
1687,2169,3,974710403
1687,3114,5,974709586
1687,2174,2,974712413
1687,840,3,974711537
1687,1377,5,974710760
1687,1378,3,974712630
1687,2321,4,974709839
1687,1380,5,974713061
1687,2335,4,974710873
1687,2336,5,974714029
1687,1390,5,974711762
1687,1391,5,974711086
1687,1394,4,974712309
1687,1396,4,974713208
1687,1541,3,974711086
1687,3146,2,974711792
1687,1542,4,974710724
1687,3148,5,974713792
1687,1544,3,974708612
1687,870,4,974711282
1687,2352,5,974712377
1687,2354,1,974711720
1687,3300,3,974708407
1687,2500,2,974710639
1687,1702,4,974711988
1687,3308,4,974712555
1687,2361,5,974713030
1687,1566,4,974710305
1687,1569,5,974710522
1687,3313,3,974712816
1687,1711,4,974710639
1687,1713,5,974710127
1687,3173,5,974708563
1687,2372,3,974712713
1687,3175,5,974709940
1687,2374,3,974712778
1687,2375,2,974712816
1687,104,4,974710349
1687,2378,4,974712689
1687,2379,2,974712816
1687,1721,5,974713771
1687,3327,5,974708101
1687,2380,1,974712883
1687,2381,1,974712883
1687,2382,1,974712908
1687,1580,3,974708470
1687,110,3,974708282
1687,2383,1,974712908
1687,1581,5,974711956
1687,2387,1,974710955
1687,1588,4,974710760
1687,118,4,974712138
1687,1732,3,974710105
1687,2537,4,974714308
1687,2391,4,974713180
1687,1593,4,974711434
1687,2396,5,974709686
1687,125,5,974709774
1687,1747,4,974710486
1687,135,2,974711856
1687,2552,3,974712170
1687,141,5,974710189
1687,3501,5,974712630
1687,2700,4,974709732
1687,3506,4,974713092
1687,3361,5,974712377
1687,3362,4,974712998
1687,2706,5,974709940
1687,3363,4,974712955
1687,2567,4,974710955
1687,153,5,974711662
1687,157,1,974711856
1687,2710,4,974713983
1687,3515,4,974708929
1687,1912,4,974713153
1687,2716,2,974712413
1687,1914,5,974709993
1687,2717,1,974712778
1687,2718,5,974710349
1687,2574,3,974712170
1687,1918,3,974711041
1687,1777,4,974709993
1687,3524,4,974712589
1687,1920,3,974707743
1687,3525,4,974712689
1687,3526,5,974712491
1687,1923,5,974709719
1687,3385,3,974712816
1687,312,1,974711537
1687,3387,3,974712746
1687,1784,4,974709993
1687,174,3,974712206
1687,3534,2,974708514
1687,2735,2,974712746
1687,3392,1,974712847
1687,2736,4,974712555
1687,3393,2,974712883
1687,3396,4,974712998
1687,3398,3,974712491
1687,180,4,974710349
1687,2599,4,974709586
1687,186,3,974711762
1687,3543,3,974712348
1687,3544,1,974710803
1687,2746,5,974713254
1687,1007,3,974713092
1687,333,3,974711041
1687,19,2,974712106
1687,3552,4,974712451
1687,3555,3,974708470
1687,2759,4,974709868
1687,21,2,974709808
1687,344,3,974710486
1687,345,5,974714279
1687,2907,3,974710105
1687,1965,3,974712491
1687,1969,2,974708677
1687,39,4,974710046
1687,3712,4,974710841
1687,3715,3,974712746
1687,2915,5,974712377
1687,2918,4,974712348
1687,1970,2,974708677
1687,500,5,974710565
1687,1971,1,974708724
1687,1972,1,974708769
1687,1035,5,974708226
1687,1973,2,974708612
1687,3578,5,974714110
1687,1976,1,974708678
1687,2779,5,974713092
1687,1977,1,974708769
1687,366,2,974708514
1687,367,3,974710258
1687,368,3,974710760
1687,47,3,974713208
1687,2926,5,974712348
1687,514,3,974709898
1687,370,4,974711205
1687,3590,2,974713092
1687,3591,4,974712589
1687,2791,5,974708226
1687,3594,5,974708563
1687,2792,4,974708563
1687,2794,5,974712778
1687,2795,5,974712451
1687,2796,5,974712778
1687,524,3,974708470
1687,2797,4,974712377
1687,2798,4,974712060
1687,380,3,974710403
1687,2799,3,974712252
1687,2000,5,974712451
1687,2001,4,974712555
1687,2003,4,974712524
1687,1201,1,974714211
1687,532,5,974710565
1687,70,1,974708470
1687,2011,4,974712661
1687,2012,4,974711041
1687,2013,5,974714308
1687,3753,5,974708965
1687,1213,2,974713153
1687,3755,4,974714143
1687,2953,5,974713667
1687,1073,4,974712997
1687,1079,4,974712377
1687,88,4,974711956
1687,3760,4,974713030
1687,1220,2,974712451
1687,2027,3,974711815
1687,1080,4,974712997
1687,2029,5,974711282
1687,1081,5,974712377
1687,550,5,974711205
1687,551,4,974708282
1687,552,5,974710999
1687,1088,4,974713254
1687,3916,5,974714070
1687,3917,1,974708365
1687,3918,1,974708365
1687,1234,4,974712997
1687,1091,3,974712661
1687,708,4,974710258
1687,2044,2,974712778
1687,710,3,974712170
1687,3786,5,974708883
2649,2054,3,973632724
2649,1257,5,973631523
2649,725,1,973632576
2649,1259,5,973631279
2649,586,3,973632229
2649,588,3,973631427
2649,2204,4,973538449
2649,7,3,973632105
2649,3948,4,973631377
2649,2064,4,973631395
2649,1269,5,973631377
2649,597,2,973632382
2649,1270,5,973631196
2649,2076,3,973634042
2649,1274,3,973633784
2649,2080,3,973631502
2649,3033,1,973633803
2649,3039,3,973631523
2649,1292,1,973631334
2649,1294,5,973631334
2649,1297,5,973632004
2649,1298,5,973633962
2649,1299,4,973633946
2649,765,1,973632908
2649,3040,3,973632269
2649,2243,2,973631377
2649,2245,3,973631686
2649,915,4,973631621
2649,1449,5,973631709
2649,3060,3,973631334
2649,3208,3,973632410
2649,2407,3,973538467
2649,2262,3,973632450
2649,2413,3,973634042
2649,3070,4,973632410
2649,2414,3,973634042
2649,3072,2,973631427
2649,1617,3,973538486
2649,1476,2,973632130
2649,2424,3,973632212
2649,1629,2,973632505
2649,2431,3,973632576
2649,3243,3,973632757
2649,1641,4,973631782
2649,3247,4,973632269
2649,3255,5,973631543
2649,3258,2,973632927
2649,3264,3,973632685
2649,2463,3,973632247
2649,2467,3,973634042
2649,1665,1,973632711
2649,2468,4,973632838
2649,2470,3,973632158
2649,1816,3,973632778
2649,203,1,973632478
2649,3421,4,973631447
2649,3441,3,973633991
2649,3448,4,973631738
2649,1845,4,973631279
2649,231,1,973632450
2649,2657,3,973631686
2649,3614,3,973632044
2649,2815,2,973633991
2649,2816,1,973633991
2649,3476,5,973634095
2649,267,2,973632838
2649,410,3,973632489
2649,1883,3,973631738
2649,413,2,973632812
2649,420,4,973632798
2649,1894,3,973632798
2649,2699,3,973632346
2649,435,1,973632889
2649,437,2,973633596
2649,440,5,973631599
2649,2860,3,973632327
2649,3809,3,973632130
2649,3819,2,973631357
2649,1135,4,973632382
2649,466,3,973632672
2649,468,4,973632105
2649,610,5,973633849
2649,3685,3,973631758
2649,2883,3,973631586
2649,3688,2,973632908
2649,471,5,973632065
2649,3691,2,973632562
2649,3698,3,973633849
2649,2105,3,973633849
2649,2109,1,973631562
2649,1307,4,973631469
2649,2110,3,973632366
2649,2117,4,973633821
2649,648,3,973634111
2649,2124,4,973632065
2649,3868,4,973631485
2649,2134,3,973632346
2649,1196,4,973633784
2649,1199,5,973633784
2649,2141,3,973632450
2649,2144,3,973631709
2649,2145,3,973632247
2649,2150,4,973632382
2649,2301,2,973631981
2649,3104,3,973631543
2649,2302,4,973631640
2649,1500,3,973631427
2649,2163,1,973632798
2649,1367,3,973632711
2649,1373,3,973633863
2649,1374,5,973633803
2649,1375,3,973633821
2649,1377,2,973632410
2649,1378,2,973632229
2649,1380,3,973632309
2649,852,3,973631758
2649,2335,1,973632778
2649,1395,3,973631981
2649,2352,5,973631304
2649,2359,4,973631523
2649,2361,1,973631166
2649,2364,2,973633873
2649,892,3,973631562
2649,2371,4,973632025
2649,2518,4,973632212
2649,2372,3,973632450
2649,3175,3,973631502
2649,2375,2,973632724
2649,2378,3,973632466
2649,1732,3,973634076
2649,2396,4,973631279
2649,1597,3,973634111
2649,1747,3,973632004
2649,3358,2,973631782
2649,144,3,973631686
2649,2700,1,973631408
2649,3361,5,973631217
2649,3362,3,973631357
2649,1909,2,973634095
2649,153,3,973632757
2649,2716,5,973631217
2649,2717,3,973632534
2649,160,2,973634147
2649,1777,4,973632087
2649,3524,2,973632812
2649,2724,2,973632534
2649,3527,3,973633822
2649,1923,3,973631658
2649,2581,3,973632269
2649,3386,2,973634076
2649,3392,1,973632927
2649,2598,3,973632547
2649,327,3,973632654
2649,3543,2,973631304
2649,2746,1,973632176
2649,1007,3,973632860
2649,11,4,973631709
2649,339,4,973632130
2649,1010,2,973632065
2649,2759,4,973631686
2649,348,3,973631621
2649,3701,2,973633803
2649,1960,4,973633946
2649,1965,1,973632025
2649,1968,4,973538449
2649,32,5,973634189
2649,357,4,973631586
2649,39,3,973631640
2649,3710,3,973633596
2649,3712,4,973632142
2649,2915,5,973631543
2649,2770,3,973632327
2649,2918,5,973631304
2649,500,3,973632158
2649,2779,3,973632269
2649,368,3,973632130
2649,2788,2,973631235
2649,370,4,973632672
2649,517,4,973634129
2649,372,4,973632422
2649,378,4,973631447
2649,520,4,973632366
2649,2794,2,973632711
2649,380,4,973631981
2649,2000,4,973631621
2649,2001,4,973632044
2649,2002,3,973632284
2649,1200,5,973633784
2649,532,3,973632520
2649,539,3,973631782
2649,2011,4,973631782
2649,2012,3,973632346
2649,1210,3,973633784
2649,2953,1,973633625
2649,1073,3,973631543
2649,541,5,973633784
2649,543,3,973632176
2649,1077,2,973631427
2649,1079,5,973631334
2649,1220,4,973631586
2649,1222,4,973633962
2649,1081,2,973631981
2649,2968,2,973633784
2649,1088,2,973538449
2649,2973,2,973631334
2649,1235,4,973631181
2649,1090,4,973633946
2649,1091,2,973632466
2649,1092,4,973634111
2649,708,5,973632284
2649,1097,4,973633784
2649,1240,5,973633784
2649,1242,3,973633946
2649,1243,4,973631395
2649,2985,4,973633821
3585,3789,5,966696337
3585,571,3,966697120
3585,1253,4,966697731
3585,587,4,966694991
3585,7,3,966694930
3585,1406,1,966699282
3585,2064,5,966692866
3585,2065,3,966695332
3585,1265,5,966694377
3585,2069,4,966698599
3585,1269,5,966700626
3585,590,4,966698147
3585,736,2,966696098
3585,597,4,966694793
3585,3011,5,966696943
3585,2070,5,966697344
3585,1271,4,966698122
3585,1272,4,966696861
3585,1276,5,966696431
3585,2080,3,966694083
3585,3035,4,966697903
3585,900,4,966694083
3585,902,4,966696904
3585,908,5,966696337
3585,909,4,966698059
3585,1299,4,966696372
3585,1441,5,966694793
3585,912,5,966692922
3585,914,5,966693902
3585,915,4,966693755
3585,919,5,966696267
3585,2250,4,966698739
3585,920,3,966696372
3585,923,5,966696267
3585,924,4,966696506
3585,926,5,966696372
3585,928,5,966693498
3585,1600,2,966694504
3585,3062,3,966698147
3585,2406,3,966694991
3585,3068,4,966697344
3585,3069,5,966696541
3585,1465,3,966698400
3585,932,5,966693755
3585,933,4,966700626
3585,936,4,966693498
3585,3071,4,966696943
3585,2272,3,966698979
3585,943,3,966694017
3585,948,4,966698979
3585,949,4,966696311
3585,3089,4,966696294
3585,953,5,966697059
3585,954,5,966696791
3585,1633,4,966698400
3585,2291,4,966698477
3585,3094,1,966694017
3585,3095,5,966696249
3585,2293,4,966699081
3585,1639,1,966694667
3585,3098,3,966698739
3585,1498,3,966694377
3585,969,4,966693755
3585,971,5,966697602
3585,1650,4,966697032
3585,3257,2,966695647
3585,3259,4,966695761
3585,1658,3,966695386
3585,3402,3,966698599
3585,3269,3,966695761
3585,2469,3,966695386
3585,991,4,966696816
3585,3414,3,966694991
3585,2612,3,966696541
3585,3270,4,966697470
3585,3271,4,966698380
3585,3418,3,966700626
3585,1674,3,966693827
3585,207,3,966695502
3585,3422,2,966693902
3585,3424,4,966697265
3585,3426,5,966694047
3585,1680,4,966698903
3585,2629,3,966696030
3585,2485,4,966692922
3585,1683,3,966694017
3585,3296,3,966698042
3585,229,4,966698380
3585,230,3,966698979
3585,237,3,966696141
3585,3452,2,966694137
3585,2804,5,966696506
3585,2805,3,966695761
3585,3468,4,966696372
3585,3471,2,966697949
3585,2671,4,966694377
3585,3475,4,966694017
3585,1873,4,966698204
3585,266,3,966695386
3585,2686,4,966698903
3585,1885,1,966697344
3585,271,4,966698059
3585,1888,3,966695332
3585,272,4,966697163
3585,425,5,966693498
3585,282,4,966698979
3585,289,3,966695647
3585,1101,3,966695502
3585,1103,4,966697265
3585,1104,5,966696431
3585,3654,4,966697602
3585,2858,3,966696734
3585,440,3,966693902
3585,448,5,966697789
3585,1124,3,966698903
3585,3668,5,966694377
3585,3811,4,966696734
3585,1131,5,966696431
3585,2873,3,966694083
3585,608,4,966696398
3585,468,4,966694991
3585,3683,4,966696337
3585,3685,1,966694233
3585,613,4,966695386
3585,474,4,966700626
3585,475,4,966698477
3585,1302,3,966698147
